Artikelnummer;Bestandseinheit;Produktkennung-Typ;Produktkennung-Wert;Produktkennung-Wert 2;Verfügbare Stückzahl;Käufe;Gebote;Preis;Start Date;Angebotsende;Zustand;Typ;Artikelbezeichnung;Name der Unterkategorie;Kategorienummer;Private Notizen;Website auf der ursprünglich eingestellt wurde;Download-Datum;Variantendetails;Produktreferenznummer;Zustands-ID;OutOfStockControl
112321657929;;;;;3;0;;"EUR 5,13";02.03.17;;Neu;9;"World of Mixed Martial Arts 3 PC spiel Steam Download Link DE/EU/USA Key Code";"PC- & Videospiele";139973;;77;"22.05.17 10:40:07 MESZ";;;1000;false
112321658636;;;;;3;0;;"EUR 4,65";02.03.17;;Neu;9;"iZBOT PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:07 MESZ";;;1000;false
122379215578;;;;;3;0;;"EUR 1,90";02.03.17;;Neu;9;"Killing Floor - The Chickenator Pack AddOn/DLC PC Steam Link DE/EU/USA Key";"PC- & Videospiele";139973;;77;"22.05.17 10:40:07 MESZ";;;1000;false
112321659754;;;;;3;2;;"EUR 2,07";02.03.17;;Neu;9;"Moto Racer Collection PC spiel Steam Download Digital Link DE/EU/USA Key Code";"PC- & Videospiele";139973;;77;"22.05.17 10:40:07 MESZ";;;1000;false
112321660117;;;;;0;1;;"EUR 1,50";02.03.17;;Neu;9;"New York Bus Simulator PC spiel Steam Download Digital Link DE/EU/USA Key Code";"PC- & Videospiele";139973;;77;"22.05.17 10:40:07 MESZ";;;1000;false
112321660746;;;;;3;0;;"EUR 1,50";02.03.17;;Neu;9;"Orc Attack: Flatulent Rebellion PC spiel Steam Download Link DE/EU/USA Key Code";"PC- & Videospiele";139973;;77;"22.05.17 10:40:07 MESZ";;;1000;false
112321661131;;;;;3;0;;"EUR 1,90";02.03.17;;Neu;9;"Othello PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:07 MESZ";;;1000;false
122379217740;;;;;3;0;;"EUR 1,50";02.03.17;;Neu;9;"Pixel Star PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:07 MESZ";;;1000;false
112321662820;;;;;3;0;;"EUR 1,90";02.03.17;;Neu;9;"Redneck Racers PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:07 MESZ";;;1000;false
122379220009;;;;;3;0;;"EUR 1,50";02.03.17;;Neu;9;"stratO PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:07 MESZ";;;1000;false
122164303845;;;;;3;4;;"EUR 1,50";03.10.16;;Neu;9;"APOX PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift Game";"PC- & Videospiele";139973;;77;"22.05.17 10:40:07 MESZ";;;1000;false
112156751828;;;;;3;1;;"EUR 1,50";03.10.16;;Neu;9;"And Yet It Moves PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:07 MESZ";;;1000;false
112321677421;;;;;3;0;;"EUR 1,50";02.03.17;;Neu;9;"Survive in Space PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:07 MESZ";;;1000;false
122379222041;;;;;3;2;;"EUR 24,30";02.03.17;;Neu;9;"Vendetta - Curse of Raven's Cry PC spiel Steam Download Link DE/EU/USA Key Code";"PC- & Videospiele";139973;;77;"22.05.17 10:40:07 MESZ";;;1000;false
112321683507;;;;;3;0;;"EUR 1,59";02.03.17;;Neu;9;"Astro Tripper PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:07 MESZ";;;1000;false
122379223825;;;;;3;0;;"EUR 1,88";02.03.17;;Neu;9;"Brink of Consciousness: The Lonely Hearts Murders PC Steam Link DE/EU/USA Key";"PC- & Videospiele";139973;;77;"22.05.17 10:40:07 MESZ";;;1000;false
122379224338;;;;;3;0;;"EUR 1,50";02.03.17;;Neu;9;"Clandestinity of Elsie PC spiel Steam Download Digital Link DE/EU/USA Key Code";"PC- & Videospiele";139973;;77;"22.05.17 10:40:07 MESZ";;;1000;false
112321685387;;;;;0;0;;"EUR 5,31";02.03.17;;Neu;9;"Construction Machines Simulator 2016 PC spiel Steam Download Link DE/EU/USA Key";"PC- & Videospiele";139973;;77;"22.05.17 10:40:07 MESZ";;;1000;false
112321689199;;;;;3;0;;"EUR 1,90";02.03.17;;Neu;9;"Empress Of The Deep 2: Song Of The Blue Whale PC Steam Link DE/EU/USA Key";"PC- & Videospiele";139973;;77;"22.05.17 10:40:07 MESZ";;;1000;false
122379229359;;;;;3;0;;"EUR 4,61";02.03.17;;Neu;9;"Eschalon: Book III PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:07 MESZ";;;1000;false
122379230447;;;;;3;0;;"EUR 1,50";02.03.17;;Neu;9;"Haegemonia: The Solon Heritage PC spiel Steam Download Link DE/EU/USA Key Code";"PC- & Videospiele";139973;;77;"22.05.17 10:40:07 MESZ";;;1000;false
122379230727;;;;;3;1;;"EUR 1,90";02.03.17;;Neu;9;"Hiiro PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:07 MESZ";;;1000;false
122379235739;;;;;3;0;;"EUR 1,50";02.03.17;;Neu;9;"Inside The Gear PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:07 MESZ";;;1000;false
122379236346;;;;;0;3;;"EUR 31,20";02.03.17;;Neu;9;"Rugby Challenge 3 PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:07 MESZ";;;1000;false
122379237500;;;;;3;0;;"EUR 1,50";02.03.17;;Neu;9;"Run Rabbit Run PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:07 MESZ";;;1000;false
112321719680;;;;;3;0;;"EUR 1,50";02.03.17;;Neu;9;"The Lords of the Earth Flame PC spiel Steam Download Link DE/EU/USA Key Code";"PC- & Videospiele";139973;;77;"22.05.17 10:40:07 MESZ";;;1000;false
122379240549;;;;;3;0;;"EUR 1,90";02.03.17;;Neu;9;"The Temporal Invasion PC spiel Steam Download Digital Link DE/EU/USA Key Code";"PC- & Videospiele";139973;;77;"22.05.17 10:40:07 MESZ";;;1000;false
112321720742;;;;;3;0;;"EUR 1,50";02.03.17;;Neu;9;"Undead Shadows PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:07 MESZ";;;1000;false
112321721847;;;;;3;0;;"EUR 1,50";02.03.17;;Neu;9;"Voodoo Whisperer Curse of a Legend PC spiel Steam Download Link DE/EU/USA Key";"PC- & Videospiele";139973;;77;"22.05.17 10:40:07 MESZ";;;1000;false
112321722747;;;;;3;0;;"EUR 1,50";02.03.17;;Neu;9;"Crystal Catacombs PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:07 MESZ";;;1000;false
112321723446;;;;;3;0;;"EUR 1,50";02.03.17;;Neu;9;"Damnation City of Death PC spiel Steam Download Digital Link DE/EU/USA Key Code";"PC- & Videospiele";139973;;77;"22.05.17 10:40:07 MESZ";;;1000;false
112321724095;;;;;3;0;;"EUR 1,50";02.03.17;;Neu;9;"Dark Heritage: Guardians of Hope PC spiel Steam Download Link DE/EU/USA Key Code";"PC- & Videospiele";139973;;77;"22.05.17 10:40:07 MESZ";;;1000;false
112321724971;;;;;3;1;;"EUR 1,78";02.03.17;;Neu;9;"Dungeon Hero PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:07 MESZ";;;1000;false
112321725362;;;;;3;0;;"EUR 1,50";02.03.17;;Neu;9;"Fabula Mortis PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:07 MESZ";;;1000;false
122379267177;;;;;3;0;;"EUR 4,42";02.03.17;;Neu;9;"Krai Mira PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:07 MESZ";;;1000;false
112321726450;;;;;3;0;;"EUR 1,90";02.03.17;;Neu;9;"LogiGun PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:07 MESZ";;;1000;false
122379277251;;;;;3;0;;"EUR 2,20";02.03.17;;Neu;9;"Logistics Company PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:07 MESZ";;;1000;false
122379278973;;;;;3;0;;"EUR 1,50";02.03.17;;Neu;9;"Midnight Mysteries: Salem Witch Trials PC Steam Download Link DE/EU/USA Key";"PC- & Videospiele";139973;;77;"22.05.17 10:40:07 MESZ";;;1000;false
122379281689;;;;;3;0;;"EUR 1,50";02.03.17;;Neu;9;"Mirror Mysteries 2 PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:07 MESZ";;;1000;false
112321728447;;;;;3;0;;"EUR 1,86";02.03.17;;Neu;9;"Pixel Galaxy PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:07 MESZ";;;1000;false
112321729726;;;;;3;0;;"EUR 1,90";02.03.17;;Neu;9;"Plush PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:07 MESZ";;;1000;false
112156987616;;;;;3;5;;"EUR 9,20";04.10.16;;Neu;9;"FlatOut: Ultimate Carnage PC spiel Steam Download Link DE/EU/USA Key Code";"PC- & Videospiele";139973;;77;"22.05.17 10:40:10 MESZ";;;1000;false
112322323094;;;;;3;0;;"EUR 1,50";03.03.17;;Neu;9;"7 Wonders II 2 PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:10 MESZ";;;1000;false
112322326899;;;;;3;0;;"EUR 1,90";03.03.17;;Neu;9;"The Flying Dutchman PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:10 MESZ";;;1000;false
112322327451;;;;;3;0;;"EUR 2,30";03.03.17;;Neu;9;"Pride of Nations PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:10 MESZ";;;1000;false
112322328020;;;;;3;0;;"EUR 2,90";03.03.17;;Neu;9;"Wave of Darkness PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:10 MESZ";;;1000;false
122380362537;;;;;3;0;;"EUR 2,50";03.03.17;;Neu;9;"Wars and Warriors: Joan of Arc PC spiel Steam Download Link DE/EU/USA Key Code";"PC- & Videospiele";139973;;77;"22.05.17 10:40:10 MESZ";;;1000;false
112322329180;;;;;3;0;;"EUR 1,50";03.03.17;;Neu;9;"Playing History 2 - Slave Trade PC spiel Steam Download Link DE/EU/USA Key Code";"PC- & Videospiele";139973;;77;"22.05.17 10:40:10 MESZ";;;1000;false
112322329566;;;;;3;0;;"EUR 1,50";03.03.17;;Neu;9;"GunWorld PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:10 MESZ";;;1000;false
122380376170;;;;;3;0;;"EUR 1,50";03.03.17;;Neu;9;"Rooks Keep PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:10 MESZ";;;1000;false
122380378256;;;;;3;0;;"EUR 1,50";03.03.17;;Neu;9;"Incandescent PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:10 MESZ";;;1000;false
112322332598;;;;;3;0;;"EUR 1,50";03.03.17;;Neu;9;"Sandmason PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:10 MESZ";;;1000;false
122380380527;;;;;3;0;;"EUR 1,50";03.03.17;;Neu;9;"Lowglow PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:10 MESZ";;;1000;false
112322333349;;;;;3;0;;"EUR 1,50";03.03.17;;Neu;9;"Redemption: Eternal Quest PC spiel Steam Download Link DE/EU/USA Key Code";"PC- & Videospiele";139973;;77;"22.05.17 10:40:10 MESZ";;;1000;false
122380381201;;;;;3;0;;"EUR 1,50";03.03.17;;Neu;9;"Lumber Island - That Special Place PC spiel Steam Download Link DE/EU/USA Key";"PC- & Videospiele";139973;;77;"22.05.17 10:40:10 MESZ";;;1000;false
122380381949;;;;;3;0;;"EUR 5,50";03.03.17;;Neu;9;"Fear Equation PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:10 MESZ";;;1000;false
122380385335;;;;;3;0;;"EUR 1,99";03.03.17;;Neu;9;"Stay Dead Evolution PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:10 MESZ";;;1000;false
122380385466;;;;;3;0;;"EUR 1,50";03.03.17;;Neu;9;"Alteric PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:10 MESZ";;;1000;false
122380385849;;;;;3;0;;"EUR 2,90";03.03.17;;Neu;9;"FIVE: Guardians of David PC spiel Steam Download Digital Link DE/EU/USA Key Code";"PC- & Videospiele";139973;;77;"22.05.17 10:40:10 MESZ";;;1000;false
112322338336;;;;;3;0;;"EUR 1,90";03.03.17;;Neu;9;"Galacide PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:10 MESZ";;;1000;false
122380386573;;;;;3;2;;"EUR 1,50";03.03.17;;Neu;9;"Lucius Demake PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:10 MESZ";;;1000;false
112322339428;;;;;3;0;;"EUR 1,90";03.03.17;;Neu;9;"Music Wars Empire PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:10 MESZ";;;1000;false
112322339911;;;;;3;0;;"EUR 1,50";03.03.17;;Neu;9;"Paper Dungeons PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:10 MESZ";;;1000;false
122380387939;;;;;3;0;;"EUR 1,90";03.03.17;;Neu;9;"Pilot Brothers 1 PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:10 MESZ";;;1000;false
112322340803;;;;;1;2;;"EUR 1,50";03.03.17;;Neu;9;"Portal of Evil: Stolen Runes Collector's Edition PC Steam Link DE/EU/USA Key";"PC- & Videospiele";139973;;77;"22.05.17 10:40:10 MESZ";;;1000;false
122380388849;;;;;3;0;;"EUR 1,80";03.03.17;;Neu;9;"Reflections PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:10 MESZ";;;1000;false
122380389627;;;;;3;0;;"EUR 1,50";03.03.17;;Neu;9;"RETSNOM PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:10 MESZ";;;1000;false
112322343538;;;;;3;0;;"EUR 1,50";03.03.17;;Neu;9;"SoulCraft PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:10 MESZ";;;1000;false
122380391868;;;;;3;0;;"EUR 1,50";03.03.17;;Neu;9;"Street Arena PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:10 MESZ";;;1000;false
122380392254;;;;;3;0;;"EUR 1,50";03.03.17;;Neu;9;"Shannon Tweed's Attack Of The Groupies PC Steam Download Link DE/EU/USA Key";"PC- & Videospiele";139973;;77;"22.05.17 10:40:10 MESZ";;;1000;false
122380392795;;;;;3;0;;"EUR 1,50";03.03.17;;Neu;9;"Super Trench Attack 2 PC spiel Steam Download Digital Link DE/EU/USA Key Code";"PC- & Videospiele";139973;;77;"22.05.17 10:40:10 MESZ";;;1000;false
112322347437;;;;;3;0;;"EUR 1,50";03.03.17;;Neu;9;"Alum PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:10 MESZ";;;1000;false
122380393539;;;;;3;0;;"EUR 1,50";03.03.17;;Neu;9;"Into the Void PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:10 MESZ";;;1000;false
122380393705;;;;;3;0;;"EUR 1,50";03.03.17;;Neu;9;"Lilly and Sasha: Nexus of Souls PC spiel Steam Download Link DE/EU/USA Key Code";"PC- & Videospiele";139973;;77;"22.05.17 10:40:10 MESZ";;;1000;false
112322348914;;;;;3;2;;"EUR 1,50";03.03.17;;Neu;9;"Robot Rescue Revolution PC spiel Steam Download Digital Link DE/EU/USA Key Code";"PC- & Videospiele";139973;;77;"22.05.17 10:40:10 MESZ";;;1000;false
112322349494;;;;;3;0;;"EUR 1,50";03.03.17;;Neu;9;"Whispers PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:10 MESZ";;;1000;false
112322352236;;;;;3;0;;"EUR 1,50";03.03.17;;Neu;9;"Clash of Puppets PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:10 MESZ";;;1000;false
112322352612;;;;;3;0;;"EUR 2,53";03.03.17;;Neu;9;"CO-OP : Decrypted PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:10 MESZ";;;1000;false
112322355407;;;;;0;0;;"EUR 2,30";03.03.17;;Neu;9;"COAST GUARD PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:10 MESZ";;;1000;false
122380401403;;;;;3;0;;"EUR 9,90";03.03.17;;Neu;9;"Disney G-Force PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:10 MESZ";;;1000;false
112322358308;;;;;3;0;;"EUR 1,50";03.03.17;;Neu;9;"Dead But Alive! Southern England PC spiel Steam Download Link DE/EU/USA Key Code";"PC- & Videospiele";139973;;77;"22.05.17 10:40:10 MESZ";;;1000;false
122380402521;;;;;3;0;;"EUR 1,80";03.03.17;;Neu;9;"Divine Slice of Life PC spiel Steam Download Digital Link DE/EU/USA Key Code";"PC- & Videospiele";139973;;77;"22.05.17 10:40:10 MESZ";;;1000;false
112322359833;;;;;3;0;;"EUR 2,90";03.03.17;;Neu;9;"Comic Book Hero: The Greatest Cape PC spiel Steam Download Link DE/EU/USA Key";"PC- & Videospiele";139973;;77;"22.05.17 10:40:10 MESZ";;;1000;false
122380410889;;;;;3;0;;"EUR 1,50";03.03.17;;Neu;9;"Big Action Mega Fight! PC spiel Steam Download Digital Link DE/EU/USA Key Code";"PC- & Videospiele";139973;;77;"22.05.17 10:40:10 MESZ";;;1000;false
112356526319;;;;;0;0;;"EUR 2,16";02.04.17;;Neu;9;"Resonance PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:10 MESZ";;;1000;false
122428122452;;;;;3;16;;"EUR 24,90";02.04.17;;Neu;9;"Age of Mythology: Extended Edition PC spiel Steam Download Link DE/EU/USA Key";"PC- & Videospiele";139973;;77;"22.05.17 10:40:10 MESZ";;;1000;false
122428127946;;;;;3;4;;"EUR 21,10";02.04.17;;Neu;9;"Sid Meier's Civilization V 5 : Complete Edition Steam Link DE/EU/USA Key";"PC- & Videospiele";139973;;77;"22.05.17 10:40:10 MESZ";;;1000;false
112356541652;;;;;3;11;;"EUR 14,70";02.04.17;;Neu;9;"Banished PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift Game";"PC- & Videospiele";139973;;77;"22.05.17 10:40:10 MESZ";;;1000;false
122428133972;;;;;3;0;;"EUR 5,90";02.04.17;;Neu;9;"Primal Carnage PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift Game";"PC- & Videospiele";139973;;77;"22.05.17 10:40:10 MESZ";;;1000;false
122428139674;;;;;3;28;;"EUR 11,80";02.04.17;;Neu;9;"Counter-Strike: Source PC spiel Steam Download Digital Link DE/EU/USA Key Code";"PC- & Videospiele";139973;;77;"22.05.17 10:40:10 MESZ";;;1000;false
122428155590;;;;;3;4;;"EUR 2,30";02.04.17;;Neu;9;"Alien Rage - Unlimited PC spiel Steam UNCUT Download Link DE/EU/USA Key Code";"PC- & Videospiele";139973;;77;"22.05.17 10:40:10 MESZ";;;1000;false
122428158589;;;;;0;12;;"EUR 16,90";02.04.17;;Neu;9;"Age of Empires 3 III Complete Collection PC Steam Digital Key Link EU/DE/USA";"PC- & Videospiele";139973;;77;"22.05.17 10:40:10 MESZ";;;1000;false
122428161082;;;;;0;6;;"EUR 12,10";02.04.17;;Neu;9;"Age of Empires 2 II HD PC spiel Steam Download Digital Link DE/EU/USA Key Code";"PC- & Videospiele";139973;;77;"22.05.17 10:40:10 MESZ";;;1000;false
112356573456;;;;;3;0;;"EUR 10,30";02.04.17;;Neu;9;"Far Cry 4 Season Pass PC spiel Uplay Ubisoft Key Download Link DE/EU/USA Key";"PC- & Videospiele";139973;;77;"22.05.17 10:40:10 MESZ";;;1000;false
122428171484;;;;;3;4;;"EUR 18,40";02.04.17;;Neu;9;"RPG Maker VX Ace PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:10 MESZ";;;1000;false
122381306528;;;;;3;0;;"EUR 2,40";03.03.17;;Neu;9;"Smell Of Death PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:10 MESZ";;;1000;false
122381309495;;;;;3;0;;"EUR 1,50";03.03.17;;Neu;9;"Night Blights PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:10 MESZ";;;1000;false
112322829282;;;;;3;0;;"EUR 1,53";03.03.17;;Neu;9;"Extreme Roads USA PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:10 MESZ";;;1000;false
112322829824;;;;;3;0;;"EUR 1,50";03.03.17;;Neu;9;"Gold Rush! Anniversary PC spiel Steam Download Digital Link DE/EU/USA Key Code";"PC- & Videospiele";139973;;77;"22.05.17 10:40:10 MESZ";;;1000;false
112322831151;;;;;3;0;;"EUR 1,70";03.03.17;;Neu;9;"Gunman Clive 2 PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:10 MESZ";;;1000;false
112322843468;;;;;3;0;;"EUR 1,50";03.03.17;;Neu;9;"Gunslugs PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:10 MESZ";;;1000;false
122381334881;;;;;3;0;;"EUR 1,90";03.03.17;;Neu;9;"Kingdom Tales PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:10 MESZ";;;1000;false
122381335800;;;;;3;0;;"EUR 1,90";03.03.17;;Neu;9;"Luna: Shattered Hearts: Episode 1 PC spiel Steam Download Link DE/EU/USA Key";"PC- & Videospiele";139973;;77;"22.05.17 10:40:10 MESZ";;;1000;false
112322846615;;;;;3;0;;"EUR 1,50";03.03.17;;Neu;9;"Prophour23 PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:10 MESZ";;;1000;false
122381337855;;;;;3;0;;"EUR 1,50";03.03.17;;Neu;9;"Rabiez: Epidemic PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:10 MESZ";;;1000;false
112322847861;;;;;3;0;;"EUR 1,50";03.03.17;;Neu;9;"Rhiannon: Curse of the Four Branches PC spiel Steam Download Link DE/EU/USA Key";"PC- & Videospiele";139973;;77;"22.05.17 10:40:10 MESZ";;;1000;false
112322848295;;;;;3;0;;"EUR 1,51";03.03.17;;Neu;9;"Taimumari PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:10 MESZ";;;1000;false
122381339813;;;;;3;0;;"EUR 1,50";03.03.17;;Neu;9;"Tales From The Dragon Mountain: The Strix PC Steam Download Link DE/EU/USA Key";"PC- & Videospiele";139973;;77;"22.05.17 10:40:10 MESZ";;;1000;false
112322849074;;;;;3;0;;"EUR 1,57";03.03.17;;Neu;9;"Bard to the Future PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:10 MESZ";;;1000;false
112322849983;;;;;3;0;;"EUR 1,90";03.03.17;;Neu;9;"Bumbledore PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:10 MESZ";;;1000;false
122381342098;;;;;3;1;;"EUR 1,90";03.03.17;;Neu;9;"Chef Solitaire: USA PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:10 MESZ";;;1000;false
112322850979;;;;;3;0;;"EUR 1,50";03.03.17;;Neu;9;"Dark Fear PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:10 MESZ";;;1000;false
112322851589;;;;;3;0;;"EUR 2,25";03.03.17;;Neu;9;"DEUS EX MACHINA 2 PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:10 MESZ";;;1000;false
